id,subfolder,target,pa_nmod
air/Royal_Society_Corpus_open_v6.0_text_107251_1809.txt/9296,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107251_1809.txt/11320,1805,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_107251_1809.txt/12186,1805,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107251_1809.txt/13205,1805,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_107298_1808.txt/2054,1805,['air/N'],admission/N
air/Royal_Society_Corpus_open_v6.0_text_107298_1808.txt/3748,1805,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107298_1808.txt/4300,1805,['air/N'],that/P
air/Royal_Society_Corpus_open_v6.0_text_107298_1808.txt/5175,1805,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_107302_1808.txt/1410,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107302_1808.txt/1720,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107302_1808.txt/1786,1805,['air/N'],action/N
air/Royal_Society_Corpus_open_v6.0_text_107302_1808.txt/2378,1805,['air/N'],absorption/N
air/Royal_Society_Corpus_open_v6.0_text_107302_1808.txt/2742,1805,['air/N'],action/N
air/Royal_Society_Corpus_open_v6.0_text_107302_1808.txt/4279,1805,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107302_1808.txt/8016,1805,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_107302_1808.txt/8233,1805,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_107302_1808.txt/9605,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107260_1809.txt/885,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107160_1805.txt/1445,1805,['air/N'],action/N
air/Royal_Society_Corpus_open_v6.0_text_107160_1805.txt/2255,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107160_1805.txt/4909,1805,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_107250_1809.txt/1697,1805,['air/N'],plate/N
air/Royal_Society_Corpus_open_v6.0_text_107280_1808.txt/546,1805,['air/N'],presence/N
air/Royal_Society_Corpus_open_v6.0_text_107280_1808.txt/1350,1805,['air/N'],purity/N
air/Royal_Society_Corpus_open_v6.0_text_107280_1808.txt/2775,1805,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107280_1808.txt/3163,1805,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_107280_1808.txt/4340,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107280_1808.txt/7094,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107280_1808.txt/7194,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107280_1808.txt/7273,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107280_1808.txt/7539,1805,['air/N'],whole/N
air/Royal_Society_Corpus_open_v6.0_text_107280_1808.txt/7889,1805,['air/N'],purity/N
air/Royal_Society_Corpus_open_v6.0_text_107243_1807.txt/2666,1805,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107268_1809.txt/3717,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107268_1809.txt/3795,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107268_1809.txt/3914,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107268_1809.txt/4107,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107268_1809.txt/4255,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107268_1809.txt/4675,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107268_1809.txt/5151,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107268_1809.txt/5926,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107268_1809.txt/6114,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107268_1809.txt/6940,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107268_1809.txt/7442,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107268_1809.txt/8735,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107268_1809.txt/8908,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107268_1809.txt/8985,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107268_1809.txt/9510,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107268_1809.txt/9623,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107268_1809.txt/9814,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107268_1809.txt/10540,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107268_1809.txt/10721,1805,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107452_1814.txt/1476,1810,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107452_1814.txt/2040,1810,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107452_1814.txt/2566,1810,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107452_1814.txt/3199,1810,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107425_1814.txt/1923,1810,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_107406_1813.txt/1630,1810,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_107406_1813.txt/7319,1810,['air/N'],access/N
air/Royal_Society_Corpus_open_v6.0_text_107406_1813.txt/7523,1810,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_107407_1813.txt/60,1810,['air/N'],explosion/N
air/Royal_Society_Corpus_open_v6.0_text_107407_1813.txt/484,1810,['air/N'],explosion/N
air/Royal_Society_Corpus_open_v6.0_text_107407_1813.txt/956,1810,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_107407_1813.txt/1427,1810,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_107407_1813.txt/1512,1810,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_107328_1812.txt/1069,1810,['air/N'],that/P
air/Royal_Society_Corpus_open_v6.0_text_107328_1812.txt/1967,1810,['air/N'],combustion/N
air/Royal_Society_Corpus_open_v6.0_text_107328_1812.txt/2017,1810,['air/N'],vapour/N
air/Royal_Society_Corpus_open_v6.0_text_107328_1812.txt/2516,1810,['air/N'],volume/N
air/Royal_Society_Corpus_open_v6.0_text_107224_1810.txt/8470,1810,['air/N'],species/N
air/Royal_Society_Corpus_open_v6.0_text_107224_1810.txt/10944,1810,['air/N'],presence/N
air/Royal_Society_Corpus_open_v6.0_text_107225_1810.txt/1490,1810,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107225_1810.txt/1536,1810,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107225_1810.txt/1567,1810,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107210_1810.txt/2019,1810,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107210_1810.txt/4447,1810,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_107210_1810.txt/6689,1810,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107210_1810.txt/8093,1810,['air/N'],communication/N
air/Royal_Society_Corpus_open_v6.0_text_107210_1810.txt/12082,1810,['air/N'],substance/N
air/Royal_Society_Corpus_open_v6.0_text_107210_1810.txt/12119,1810,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107210_1810.txt/15472,1810,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107210_1810.txt/19405,1810,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_107210_1810.txt/19519,1810,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_107211_1810.txt/3045,1810,['air/N'],bubble/N
air/Royal_Society_Corpus_open_v6.0_text_107445_1814.txt/315,1810,['air/N'],action/N
air/Royal_Society_Corpus_open_v6.0_text_107445_1814.txt/1025,1810,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107445_1814.txt/2110,1810,['air/N'],state/N
air/Royal_Society_Corpus_open_v6.0_text_107445_1814.txt/2734,1810,['air/N'],influence/N
air/Royal_Society_Corpus_open_v6.0_text_107445_1814.txt/3583,1810,['air/N'],presence/N
air/Royal_Society_Corpus_open_v6.0_text_107445_1814.txt/3663,1810,['air/N'],access/N
air/Royal_Society_Corpus_open_v6.0_text_107445_1814.txt/3699,1810,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107445_1814.txt/4219,1810,['air/N'],presence/N
air/Royal_Society_Corpus_open_v6.0_text_107445_1814.txt/5536,1810,['air/N'],action/N
air/Royal_Society_Corpus_open_v6.0_text_107445_1814.txt/5567,1810,['air/N'],action/N
air/Royal_Society_Corpus_open_v6.0_text_107445_1814.txt/6130,1810,['air/N'],presence/N
air/Royal_Society_Corpus_open_v6.0_text_107444_1814.txt/2406,1810,['air/N'],volume/N
air/Royal_Society_Corpus_open_v6.0_text_107444_1814.txt/2879,1810,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_107444_1814.txt/3182,1810,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_107444_1814.txt/3272,1810,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_107411_1813.txt/906,1810,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107439_1814.txt/3388,1810,['air/N'],action/N
air/Royal_Society_Corpus_open_v6.0_text_107221_1810.txt/3839,1810,['air/N'],communication/N
air/Royal_Society_Corpus_open_v6.0_text_107221_1810.txt/4071,1810,['air/N'],influence/N
air/Royal_Society_Corpus_open_v6.0_text_107212_1810.txt/5418,1810,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107324_1812.txt/5597,1810,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107449_1814.txt/603,1810,['air/N'],escape/N
air/Royal_Society_Corpus_open_v6.0_text_107449_1814.txt/1134,1810,['air/N'],passage/N
air/Royal_Society_Corpus_open_v6.0_text_107412_1813.txt/1062,1810,['air/N'],consequence/N
air/Royal_Society_Corpus_open_v6.0_text_107223_1810.txt/1041,1810,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_107223_1810.txt/1273,1810,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_107451_1814.txt/340,1810,['air/N'],pressure/N
air/Royal_Society_Corpus_open_v6.0_text_107451_1814.txt/364,1810,['air/N'],weight/N
air/Royal_Society_Corpus_open_v6.0_text_107397_1813.txt/1179,1810,['air/N'],current/N
air/Royal_Society_Corpus_open_v6.0_text_107420_1814.txt/750,1810,['air/N'],measure/N
air/Royal_Society_Corpus_open_v6.0_text_107420_1814.txt/956,1810,['air/N'],one/N
air/Royal_Society_Corpus_open_v6.0_text_107326_1812.txt/405,1810,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107326_1812.txt/1079,1810,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107326_1812.txt/1399,1810,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_107326_1812.txt/1431,1810,['air/N'],elasticity/N
air/Royal_Society_Corpus_open_v6.0_text_107326_1812.txt/1449,1810,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_107326_1812.txt/2055,1810,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107326_1812.txt/2282,1810,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_107326_1812.txt/2829,1810,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_107326_1812.txt/3079,1810,['air/N'],portion/N
air/Royal_Society_Corpus_open_v6.0_text_107326_1812.txt/3620,1810,['air/N'],consequence/N
air/Royal_Society_Corpus_open_v6.0_text_107326_1812.txt/3792,1810,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107326_1812.txt/4099,1810,['air/N'],supply/N
air/Royal_Society_Corpus_open_v6.0_text_107326_1812.txt/4408,1810,['air/N'],action/N
air/Royal_Society_Corpus_open_v6.0_text_107447_1814.txt/689,1810,['air/N'],circulation/N
air/Royal_Society_Corpus_open_v6.0_text_107447_1814.txt/2587,1810,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107314_1812.txt/7223,1810,['air/N'],influence/N
air/Royal_Society_Corpus_open_v6.0_text_107314_1812.txt/7373,1810,['air/N'],action/N
air/Royal_Society_Corpus_open_v6.0_text_107308_1812.txt/3506,1810,['air/N'],contact/N
air/Royal_Society_Corpus_open_v6.0_text_107308_1812.txt/5110,1810,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107308_1812.txt/5181,1810,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107405_1813.txt/1569,1810,['air/N'],admission/N
air/Royal_Society_Corpus_open_v6.0_text_107405_1813.txt/2001,1810,['air/N'],oxygen/N
air/Royal_Society_Corpus_open_v6.0_text_107337_1811.txt/1413,1810,['air/N'],that/P
air/Royal_Society_Corpus_open_v6.0_text_107361_1815.txt/4856,1815,['air/N'],action/N
air/Royal_Society_Corpus_open_v6.0_text_107580_1817.txt/3813,1815,['air/N'],gravity/N
air/Royal_Society_Corpus_open_v6.0_text_110140_1815.txt/196,1815,['air/N'],action/N
air/Royal_Society_Corpus_open_v6.0_text_110140_1815.txt/227,1815,['air/N'],resistance/N
air/Royal_Society_Corpus_open_v6.0_text_110140_1815.txt/429,1815,['air/N'],current/N
air/Royal_Society_Corpus_open_v6.0_text_110162_1815.txt/319,1815,['air/N'],oxygen/N
air/Royal_Society_Corpus_open_v6.0_text_110017_1815.txt/389,1815,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/647,1815,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/1408,1815,['air/N'],combustion/N
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/1460,1815,['air/N'],flame/N
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/1867,1815,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/3081,1815,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/3444,1815,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/4089,1815,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/4969,1815,['air/N'],that/P
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/6102,1815,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/6219,1815,['air/N'],flame/N
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/6281,1815,['air/N'],flame/N
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/6485,1815,['air/N'],heat/N
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/6672,1815,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/7036,1815,['air/N'],current/N
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/9017,1815,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/9072,1815,['air/N'],circulation/N
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/9455,1815,['air/N'],current/N
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/9852,1815,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_110053_1815.txt/5,1815,['air/N'],observation/N
air/Royal_Society_Corpus_open_v6.0_text_110053_1815.txt/26,1815,['air/N'],kind/N
air/Royal_Society_Corpus_open_v6.0_text_110053_1815.txt/101,1815,['air/N'],composition/N
air/Royal_Society_Corpus_open_v6.0_text_110053_1815.txt/291,1815,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_109927_1815.txt/100,1815,['air/N'],that/P
air/Royal_Society_Corpus_open_v6.0_text_109901_1815.txt/193,1815,['air/N'],oxygen/N
air/Royal_Society_Corpus_open_v6.0_text_110213_1815.txt/928,1815,['air/N'],current/N
air/Royal_Society_Corpus_open_v6.0_text_110212_1815.txt/166,1815,['air/N'],action/N
air/Royal_Society_Corpus_open_v6.0_text_110134_1815.txt/247,1815,['air/N'],current/N
air/Royal_Society_Corpus_open_v6.0_text_110134_1815.txt/560,1815,['air/N'],current/N
air/Royal_Society_Corpus_open_v6.0_text_110134_1815.txt/738,1815,['air/N'],current/N
air/Royal_Society_Corpus_open_v6.0_text_110134_1815.txt/762,1815,['air/N'],current/N
air/Royal_Society_Corpus_open_v6.0_text_107368_1815.txt/3922,1815,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107369_1815.txt/3678,1815,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_107369_1815.txt/7350,1815,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_110094_1815.txt/349,1815,['air/N'],stratum/N
air/Royal_Society_Corpus_open_v6.0_text_107514_1816.txt/384,1815,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_109856_1815.txt/784,1815,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_110205_1815.txt/166,1815,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_110205_1815.txt/185,1815,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_110205_1815.txt/226,1815,['air/N'],supply/N
air/Royal_Society_Corpus_open_v6.0_text_110205_1815.txt/256,1815,['air/N'],volume/N
air/Royal_Society_Corpus_open_v6.0_text_110205_1815.txt/504,1815,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_110068_1815.txt/291,1815,['air/N'],composition/N
air/Royal_Society_Corpus_open_v6.0_text_110068_1815.txt/306,1815,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107522_1816.txt/5525,1815,['air/N'],exposure/N
air/Royal_Society_Corpus_open_v6.0_text_109872_1815.txt/527,1815,['air/N'],state/N
air/Royal_Society_Corpus_open_v6.0_text_110152_1815.txt/146,1815,['air/N'],temperature/N
air/Royal_Society_Corpus_open_v6.0_text_107466_1818.txt/413,1815,['air/N'],oxygen/N
air/Royal_Society_Corpus_open_v6.0_text_110141_1815.txt/133,1815,['air/N'],volume/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/204,1815,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/674,1815,['air/N'],2/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/678,1815,['air/N'],3/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/692,1815,['air/N'],4/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/744,1815,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/764,1815,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/806,1815,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/842,1815,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/869,1815,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/904,1815,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/935,1815,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/952,1815,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/966,1815,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/1023,1815,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/1176,1815,['air/N'],proportion/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/1205,1815,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/1232,1815,['air/N'],volume/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/1376,1815,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/1919,1815,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/2020,1815,['air/N'],supply/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/2089,1815,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/2157,1815,['air/N'],power/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/2450,1815,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/2541,1815,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/3035,1815,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/3129,1815,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/3337,1815,['air/N'],current/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/3473,1815,['air/N'],circulation/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/4034,1815,['air/N'],introduction/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/5006,1815,['air/N'],communication/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/5309,1815,['air/N'],air/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/5879,1815,['air/N'],current/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/6054,1815,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/6123,1815,['air/N'],circulation/N
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/6715,1815,['air/N'],state/N
air/Royal_Society_Corpus_open_v6.0_text_109843_1815.txt/174,1815,['air/N'],quantity/N
air/Royal_Society_Corpus_open_v6.0_text_109843_1815.txt/342,1815,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_109843_1815.txt/443,1815,['air/N'],part/N
air/Royal_Society_Corpus_open_v6.0_text_109843_1815.txt/676,1815,['air/N'],supply/N
air/Royal_Society_Corpus_open_v6.0_text_109843_1815.txt/740,1815,['air/N'],mixture/N
air/Royal_Society_Corpus_open_v6.0_text_107474_1818.txt/2439,1815,['air/N'],current/N
air/Royal_Society_Corpus_open_v6.0_text_107474_1818.txt/5686,1815,['air/N'],combustion/N
air/Royal_Society_Corpus_open_v6.0_text_107474_1818.txt/5846,1815,['air/N'],vapour/N
air/Royal_Society_Corpus_open_v6.0_text_107474_1818.txt/6590,1815,['air/N'],inch/N
air/Royal_Society_Corpus_open_v6.0_text_107474_1818.txt/6767,1815,['air/N'],combustion/N
