id,subfolder,target,pa_obl
air/Royal_Society_Corpus_open_v6.0_text_107388_1813.txt/1774,1810,['air/N'],grow/V
air/Royal_Society_Corpus_open_v6.0_text_107324_1812.txt/736,1810,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_107324_1812.txt/2695,1810,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107324_1812.txt/4897,1810,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_107223_1810.txt/6045,1810,['air/N'],attract/V
air/Royal_Society_Corpus_open_v6.0_text_107331_1811.txt/12,1810,['air/N'],burn/V
air/Royal_Society_Corpus_open_v6.0_text_107331_1811.txt/58,1810,['air/N'],heat/V
air/Royal_Society_Corpus_open_v6.0_text_107331_1811.txt/3616,1810,['air/N'],exhaust/V
air/Royal_Society_Corpus_open_v6.0_text_107331_1811.txt/5703,1810,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107331_1811.txt/11969,1810,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107409_1813.txt/2403,1810,['air/N'],impregnate/V
air/Royal_Society_Corpus_open_v6.0_text_107326_1812.txt/544,1810,['air/N'],escape/V
air/Royal_Society_Corpus_open_v6.0_text_107326_1812.txt/655,1810,['air/N'],produce/V
air/Royal_Society_Corpus_open_v6.0_text_107326_1812.txt/720,1810,['air/N'],produce/V
air/Royal_Society_Corpus_open_v6.0_text_107326_1812.txt/1159,1810,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_107326_1812.txt/1228,1810,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_107326_1812.txt/1592,1810,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_107414_1813.txt/2941,1810,['air/N'],heat/V
air/Royal_Society_Corpus_open_v6.0_text_107414_1813.txt/4631,1810,['air/N'],produce/V
air/Royal_Society_Corpus_open_v6.0_text_107446_1814.txt/1262,1810,['air/N'],absorb/V
air/Royal_Society_Corpus_open_v6.0_text_107314_1812.txt/7326,1810,['air/N'],heat/V
air/Royal_Society_Corpus_open_v6.0_text_107405_1813.txt/283,1810,['air/N'],take/V
air/Royal_Society_Corpus_open_v6.0_text_107405_1813.txt/1961,1810,['air/N'],suspend/V
air/Royal_Society_Corpus_open_v6.0_text_107405_1813.txt/2035,1810,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_107405_1813.txt/3429,1810,['air/N'],live/V
air/Royal_Society_Corpus_open_v6.0_text_107404_1813.txt/607,1810,['air/N'],exclude/V
air/Royal_Society_Corpus_open_v6.0_text_107404_1813.txt/1427,1810,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_110099_1815.txt/402,1815,['air/N'],evaporate/V
air/Royal_Society_Corpus_open_v6.0_text_107361_1815.txt/5252,1815,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107361_1815.txt/6022,1815,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/1122,1815,['air/N'],burn/V
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/1809,1815,['air/N'],continue/V
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/6001,1815,['air/N'],explode/V
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/6363,1815,['air/N'],act/V
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/6440,1815,['air/N'],burn/V
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/6444,1815,['air/N'],burn/V
air/Royal_Society_Corpus_open_v6.0_text_107573_1817.txt/9796,1815,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_109927_1815.txt/125,1815,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_107369_1815.txt/2843,1815,['air/N'],dry/V
air/Royal_Society_Corpus_open_v6.0_text_107369_1815.txt/7113,1815,['air/N'],dry/V
air/Royal_Society_Corpus_open_v6.0_text_110094_1815.txt/398,1815,['air/N'],exclude/V
air/Royal_Society_Corpus_open_v6.0_text_107472_1818.txt/647,1815,['air/N'],lose/V
air/Royal_Society_Corpus_open_v6.0_text_110205_1815.txt/135,1815,['air/N'],take/V
air/Royal_Society_Corpus_open_v6.0_text_107532_1816.txt/1111,1815,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_110068_1815.txt/140,1815,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_109826_1815.txt/1072,1815,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107466_1818.txt/377,1815,['air/N'],free/V
air/Royal_Society_Corpus_open_v6.0_text_110141_1815.txt/186,1815,['air/N'],communicate/V
air/Royal_Society_Corpus_open_v6.0_text_109991_1815.txt/211,1815,['air/N'],pass/V
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/264,1815,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/276,1815,['air/N'],derive/V
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/1959,1815,['air/N'],give/V
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/1972,1815,['air/N'],communicate/V
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/2389,1815,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/2610,1815,['air/N'],supply/V
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/3816,1815,['air/N'],separate/V
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/6418,1815,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_107513_1816.txt/6764,1815,['air/N'],supply/V
air/Royal_Society_Corpus_open_v6.0_text_109843_1815.txt/194,1815,['air/N'],contain/V
air/Royal_Society_Corpus_open_v6.0_text_109843_1815.txt/296,1815,['air/N'],mix/V
air/Royal_Society_Corpus_open_v6.0_text_107474_1818.txt/3170,1815,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_107499_1819.txt/2741,1815,['air/N'],bring/V
air/Royal_Society_Corpus_open_v6.0_text_109999_1815.txt/269,1815,['air/N'],take/V
air/Royal_Society_Corpus_open_v6.0_text_109952_1815.txt/109,1815,['air/N'],place/V
air/Royal_Society_Corpus_open_v6.0_text_107576_1817.txt/2716,1815,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107576_1817.txt/3992,1815,['air/N'],come/V
air/Royal_Society_Corpus_open_v6.0_text_109819_1815.txt/327,1815,['air/N'],arise/V
air/Royal_Society_Corpus_open_v6.0_text_110182_1815.txt/181,1815,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_107475_1818.txt/1183,1815,['air/N'],cool/V
air/Royal_Society_Corpus_open_v6.0_text_107475_1818.txt/1952,1815,['air/N'],free/V
air/Royal_Society_Corpus_open_v6.0_text_107475_1818.txt/17287,1815,['air/N'],compare/V
air/Royal_Society_Corpus_open_v6.0_text_109846_1815.txt/1072,1815,['air/N'],cool/V
air/Royal_Society_Corpus_open_v6.0_text_107516_1816.txt/1045,1815,['air/N'],cool/V
air/Royal_Society_Corpus_open_v6.0_text_107516_1816.txt/1352,1815,['air/N'],cool/V
air/Royal_Society_Corpus_open_v6.0_text_107516_1816.txt/2947,1815,['air/N'],cool/V
air/Royal_Society_Corpus_open_v6.0_text_107516_1816.txt/4772,1815,['air/N'],cool/V
air/Royal_Society_Corpus_open_v6.0_text_107516_1816.txt/9365,1815,['air/N'],hold/V
air/Royal_Society_Corpus_open_v6.0_text_107516_1816.txt/15493,1815,['air/N'],cool/V
air/Royal_Society_Corpus_open_v6.0_text_107516_1816.txt/19748,1815,['air/N'],cool/V
air/Royal_Society_Corpus_open_v6.0_text_107516_1816.txt/19999,1815,['air/N'],place/V
air/Royal_Society_Corpus_open_v6.0_text_109871_1815.txt/334,1815,['air/N'],burn/V
air/Royal_Society_Corpus_open_v6.0_text_109871_1815.txt/919,1815,['air/N'],communicate/V
air/Royal_Society_Corpus_open_v6.0_text_107367_1815.txt/1459,1815,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107479_1818.txt/945,1815,['air/N'],expose/V
air/Royal_Society_Corpus_open_v6.0_text_107506_1819.txt/792,1815,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_107506_1819.txt/847,1815,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_107506_1819.txt/3640,1815,['air/N'],weigh/V
air/Royal_Society_Corpus_open_v6.0_text_107506_1819.txt/3656,1815,['air/N'],weigh/V
air/Royal_Society_Corpus_open_v6.0_text_107506_1819.txt/3716,1815,['air/N'],weigh/V
air/Royal_Society_Corpus_open_v6.0_text_107506_1819.txt/3731,1815,['air/N'],weigh/V
air/Royal_Society_Corpus_open_v6.0_text_107506_1819.txt/4170,1815,['air/N'],fill/V
air/Royal_Society_Corpus_open_v6.0_text_107506_1819.txt/5029,1815,['air/N'],fill/V
